Bedrooms,Bathrooms,SquareFootage,Zipcode,Price
1,2.0,5878,53475,971657.9031247214
6,3.5,5537,54511,1033635.1836100639
8,3.5,5679,14206,1179975.9402453385
1,1.5,2360,29348,443726.2078695111
3,4.0,4197,66057,925839.8821132769
4,5.0,1978,46081,360218.79364063474
3,1.0,1220,72208,287177.6552974875
6,4.5,1529,34854,346343.59180366265
1,1.5,1574,28032,337934.9698854663
7,1.0,5087,64679,1037451.1801388771
6,4.5,5047,39272,862805.9886610467
5,1.5,3453,45109,739963.0107193704
3,3.5,2289,60670,479150.6435301024
3,3.5,5271,60022,1172570.8352940187
2,3.0,5218,15538,1004243.4699382609
1,4.5,1325,54237,340280.97070763353
5,2.0,761,19533,271269.3673357275
7,2.5,1258,69650,331184.5011286383
3,4.0,3497,81013,787640.1176441952
3,4.0,5219,19363,936636.6456637486
5,4.5,4699,87800,1044525.0539950279
6,1.5,3142,56304,666194.3366882554
6,1.5,2178,21819,453958.2275299903
1,2.5,4594,22191,907709.1790610953
8,5.0,1674,16499,376002.3642122822
2,5.0,5980,73001,973390.5549416469
3,2.5,3805,27668,658281.709755326
8,5.0,4644,18762,896728.9930717174
8,2.0,4033,29248,774709.7237668178
2,3.0,1477,54944,336362.6356761891
8,5.0,1691,86869,428119.65742782934
8,3.5,3659,23070,730092.0899265829
6,2.0,5862,47807,1200000.0
6,5.0,2274,98959,619051.4566586887
4,3.5,2208,58033,414976.4295444693
7,2.5,3426,35212,808376.0710124789
1,2.5,1817,14626,334708.205993795
8,4.5,3652,59270,601898.6217601873
4,4.0,913,50767,258751.45035110027
7,1.0,1329,71505,345055.46149885375
4,3.5,4639,12292,726577.2341281893
4,4.5,983,24859,266242.00478868716
1,2.0,2412,40585,491724.27760500717
1,5.0,2924,92343,578914.4877622786
5,1.5,5791,13819,1125160.9507149854
2,3.5,5848,99623,1150066.0313899342
2,1.0,4029,11280,614139.4867275321
5,1.5,3345,73480,704227.6883116475
5,3.0,2464,88777,525595.3302755093
6,1.0,3891,24147,818680.7237223514
7,4.5,5446,95352,1140553.762271436
4,1.0,5678,77165,930771.9449772228
8,5.0,827,18634,293098.32150030445
5,2.0,2664,78550,516082.64552794857
3,1.5,611,20773,169630.05431451963
2,1.0,2122,27881,360464.619635308
5,5.0,1291,71596,404953.5618029273
3,2.5,4305,18280,913211.1708063821
3,1.0,2339,69593,476324.51308899105
3,1.0,2125,35555,434437.1399956238
6,4.0,669,51421,250521.77684668064
6,1.5,2848,95472,543556.3876933464
8,4.0,3723,37332,844402.9334451428
8,4.0,5324,54588,1066865.3259565944
3,5.0,3930,17637,749007.7365780787
7,4.0,1887,96416,489930.4425039412
6,1.0,5601,56158,1093707.020047244
4,4.5,1175,63798,312483.09104076994
3,4.5,2772,62135,538264.1605698453
4,2.5,5554,26155,1008669.8527706432
4,4.5,1344,78596,366147.0970624972
3,2.5,3127,56465,470949.2708671003
2,4.5,3673,58081,753334.931846191
7,3.0,4810,66986,840601.9871877377
3,2.5,5176,65956,763161.1169181549
8,3.5,5676,50278,1200000.0
3,1.5,1624,78486,343194.5792423381
6,1.5,1541,63692,383595.74245402985
3,1.5,5650,57155,1124469.3211389224
2,5.0,1367,99338,327149.70338205266
6,2.0,3038,16063,506413.59474719164
8,2.5,1433,89741,378147.67566852405
1,4.5,2790,54690,575731.1616173075
1,2.5,1227,36507,235331.16568036927
4,4.0,976,17661,304579.04259224277
7,3.0,4486,46189,834240.6693074189
4,5.0,689,23057,214388.66137246598
2,2.5,3455,95776,536708.7190980108
5,2.0,5716,45313,1200000.0
8,1.5,1665,46988,400515.1726522578
7,1.0,1658,22491,374486.3709890193
8,3.5,3659,70159,725473.9825520008
1,1.5,4672,43410,682704.1170116921
4,4.5,3200,88868,619271.919558058
8,3.5,4819,72029,878702.0154997013
1,3.0,2704,95838,467765.09957728925
2,1.5,3453,44354,711244.8376895431
2,4.0,3255,94329,757726.7136570831
5,1.5,2115,16504,472962.4267211495
8,3.0,3617,39811,684536.9353056148
5,1.5,4747,59206,936348.5258189128
6,1.5,2173,27225,372858.47005547717
7,4.0,3136,29290,807335.5254488562
8,5.0,4526,85660,1062351.8515376593
2,3.0,2652,12272,450012.81931103306
4,4.0,4396,16141,774732.9961538439
1,2.5,1231,74980,294872.61072106595
3,1.5,2461,67167,500757.89066424384
5,2.0,4552,34678,781224.5389755461
3,1.5,1832,84697,449807.6385204037
8,3.0,2864,11071,547619.0365318019
4,3.5,2647,27120,550099.0172406839
5,4.0,1135,34133,233480.61215595814
3,2.0,4133,13630,803319.1298057513
7,2.5,5425,75763,984037.7589547659
4,4.5,3697,89544,893548.4636255567
1,2.5,1875,64863,357941.0037075879
7,4.0,3673,65308,702502.5363549504
4,3.5,1625,29954,409443.47022950766
6,4.0,2651,90211,521388.35871174396
5,1.0,4221,72787,651663.6111839021
2,2.0,5163,11619,914727.9613066122
1,3.5,800,88421,192098.36384876564
8,2.0,5003,77740,913185.4796235983
7,4.0,3923,87230,972006.5652531113
7,5.0,3958,50342,890361.6246618762
3,2.0,5617,19373,1108686.6910597384
5,1.0,3571,21448,761671.0334053375
8,3.5,5578,59949,1021237.739333315
2,1.0,1185,41210,269151.2400293508
4,1.0,3945,35410,888778.8790301878
2,4.5,4454,75047,844423.5480232233
5,5.0,5204,39028,1200000.0
5,1.5,4024,78300,848067.6795645406
6,5.0,4700,53369,976792.022305525
6,3.0,959,74735,218304.19703954435
2,4.5,4269,21467,845676.5352836791
4,4.0,4909,18199,1186237.603347814
2,4.0,4077,37095,725779.3978061173
5,2.5,5258,49007,934896.1960403528
5,1.5,3412,57711,634276.0094853704
3,3.0,644,23617,167029.11953433746
6,2.0,3350,38304,637691.286054017
8,5.0,1233,78865,457842.2309607155
8,3.5,1810,65221,385034.569153616
8,1.0,2349,87099,544219.4677463389
3,2.0,3841,81120,598772.8553600135
1,2.5,3368,84341,689305.8203491576
8,5.0,1193,84625,324153.7857027373
5,3.5,2024,23639,478900.21054898045
3,2.5,2526,34685,446236.4512485178
2,1.0,1456,75416,317237.5451126587
6,4.5,1151,70356,327548.02543021186
6,1.5,4738,21110,891787.6516897896
4,4.5,3488,62762,717067.1523866123
2,3.5,4874,31128,755492.7591657953
4,4.5,2080,24684,363524.59436821926
3,3.5,1206,61155,258273.8026388421
7,3.0,1271,34419,338836.1896133842
8,3.0,3915,11527,767652.5687478889
1,4.5,5622,25220,1200000.0
2,4.0,616,33702,172242.52248823844
2,4.5,5831,37757,1148658.3691223112
2,4.5,3473,56664,763766.3035611168
4,4.0,3194,88621,609874.1314355984
3,1.5,5749,25205,955655.64919122
2,5.0,5911,70207,1171770.1934286738
7,4.0,3084,30994,572834.5083614266
2,3.5,1215,96170,298530.9728488185
6,5.0,3805,40569,905646.7007710596
8,1.0,3449,16626,745853.8032268399
1,1.5,5007,13964,970024.6735381366
8,1.0,4407,57377,770418.9179378318
6,2.0,2672,28058,522827.8110164013
6,3.0,1124,45160,311874.353005947
1,1.0,3773,26262,667409.4608361946
7,2.5,2073,20884,569295.005428872
3,4.5,3025,14433,543532.256072642
6,3.5,5583,93747,1092337.904430997
3,1.0,3874,86227,757644.8024054631
6,1.0,3938,41063,799594.3024328146
5,2.0,2607,43484,600783.8743034578
1,4.5,5157,96780,988900.1064271342
6,4.5,3012,46536,617725.9135913319
5,2.0,2751,40084,573146.9908337177
8,4.0,3782,34802,815784.2918964513
4,2.0,1027,67012,229822.10094177225
5,2.5,5164,30614,1160799.400052061
2,5.0,1614,80569,336604.09656185156
6,2.5,2204,79922,523769.2399425968
5,2.0,1469,87686,325907.1563889805
3,3.0,3327,18157,646755.4873594578
4,4.0,3452,58742,733593.8730128433
7,3.0,1485,17675,432843.1517866748
6,2.5,3208,36228,586343.1830148848
2,4.5,1873,28251,363111.2410461031
7,2.5,5026,33349,991712.9264374161
5,1.5,2555,59178,506427.9421305387
7,3.5,1186,91362,347138.59419449425
7,1.5,800,84660,232795.33310624372
4,2.0,5149,16588,1000276.6679458845
8,1.0,4217,97687,884868.831047516
7,3.0,1425,73196,451730.13142255484
7,5.0,710,42400,237780.91444051173
6,1.5,3511,23536,774268.5339298161
8,4.0,4499,12700,1190728.033551876
4,3.0,1507,84345,368828.84488254593
2,1.5,5928,25115,1200000.0
5,4.5,4315,62929,834945.7907814956
4,3.5,4289,55513,760017.7233326939
4,2.5,1154,94607,333945.511780931
1,2.5,2503,48100,411172.687252123
4,1.5,706,98726,177804.01681445068
8,2.0,3936,31440,710874.4685411664
1,4.0,3134,42947,541276.974136755
5,2.0,2826,83532,561821.3336650716
7,3.0,3893,90398,713650.7907130902
6,3.5,1993,69413,536585.4958022252
6,3.5,3284,33104,547108.0317808447
5,2.5,3435,92841,642909.3313966569
5,3.5,766,45860,257679.05559757465
8,2.0,3310,72184,620221.6391082723
3,4.0,4224,81063,709499.1771656699
7,4.0,2947,23727,520744.6193612652
5,2.5,2004,99385,378952.6290757371
4,1.5,2125,12719,392940.78191204945
8,4.0,5009,22924,1032805.2449024766
6,2.0,5511,19215,1090776.7981804998
2,1.0,5438,70494,924810.4765801964
8,1.5,3374,58009,737180.8469247117
6,5.0,1425,95545,444846.66052191396
1,4.5,1724,41912,374158.82704453735
8,3.5,1168,11144,288459.20474090596
6,3.5,5934,47302,1200000.0
3,1.0,2558,90171,440311.4870286867
8,1.5,4339,63720,672576.0905912595
8,2.5,2709,76542,563795.4962771791
7,2.0,5064,87026,1049625.2530112183
5,1.0,4789,37044,870498.9928371735
7,4.5,4694,82635,790745.7380874744
8,4.0,3530,99036,935666.1981648935
5,2.5,1363,10537,290045.84494911827
6,5.0,3960,86552,849025.52474749
2,2.5,4050,45453,648457.8832374251
2,1.0,2747,11980,621091.8928439701
8,1.0,3995,81442,712408.8333850394
3,1.0,5024,43307,1091489.1869924013
1,1.0,4319,98966,915749.3421349324
6,2.5,5401,54844,1068751.6429615247
5,1.0,820,38629,267154.24598567723
8,1.5,2461,37775,444044.58533650474
6,2.5,3214,50029,597202.1040112925
8,4.0,5691,71860,1088101.5759785874
3,1.5,1621,74783,414765.92792334117
4,4.5,709,51988,239364.39657119784
4,4.0,4844,65452,1061036.6037325044
3,5.0,4448,10051,981290.9545476912
5,3.5,1298,34818,365345.88094805944
7,2.5,707,11686,301845.40205767733
3,3.5,988,29205,274691.1249625614
8,2.5,1024,98483,257928.3863560755
5,4.0,3094,18096,543827.560416248
2,5.0,3565,84152,698842.9167423892
3,2.0,5787,53087,884590.4103560357
5,2.0,3303,18545,680888.0601558883
3,1.5,2599,18484,405331.39849833754
3,1.0,4175,76252,632801.3073467038
7,1.0,2127,33667,444807.3736013774
7,2.0,4653,80111,902069.3277595768
8,4.0,2626,96492,554265.7560137413
5,5.0,2968,86206,668713.6657021621
5,1.5,3366,25637,665375.9133350388
1,4.0,2455,91882,483278.7900075259
3,1.0,1046,50747,205935.16982852542
4,1.5,2197,69749,399529.24147644726
3,3.5,809,19491,216255.98430494615
3,3.0,1448,63100,319943.03023182147
5,4.5,2251,22631,520306.61781408987
3,1.5,2516,97470,591685.4139915761
6,1.0,4129,37182,614318.3746418877
3,4.0,2518,18903,456211.1402712917
6,3.5,1176,67782,224442.50205589194
7,4.5,1288,87261,413876.95453979133
4,4.5,1389,87606,386829.97924890043
8,1.5,5687,46109,1030303.7865676604
5,4.5,5672,91604,1022128.6426497828
3,3.5,1955,81086,456746.74119906186
6,5.0,2287,70436,528952.1512806996
6,4.0,949,28167,249101.23349122156
7,1.5,3317,35443,613630.7822223022
6,4.5,4139,90224,824442.9130071246
8,5.0,5121,60640,1169896.9923207294
2,4.0,5022,39548,941388.2032609513
1,2.5,1729,87649,316222.7003673923
8,5.0,4950,72358,1055155.113152648
4,2.5,5139,97825,989431.2818073235
8,2.5,4808,28160,906979.2630402949
7,5.0,5749,56205,1172002.674695139
7,4.5,5384,72280,1200000.0
8,2.5,1590,94845,383791.41984938656
3,4.5,2473,46852,475306.27470383816
2,4.5,4741,55021,1088653.0394694046
3,4.0,5890,16195,1200000.0
3,3.5,5452,76547,1183741.9435526961
8,4.5,1976,34286,433494.3892211937
5,4.0,1826,43581,413680.6627178207
5,3.0,5945,87674,1200000.0
5,2.5,1163,36719,237764.6266957725
2,1.5,3487,58450,626584.7701199215
3,4.5,1940,30028,346053.6354452885
1,5.0,4337,26192,1046974.3885064812
4,2.5,2037,93636,549117.3627185991
5,2.5,694,81812,207419.69912524603
5,3.0,3896,37551,707672.1415888754
7,1.5,1548,82364,356126.5614119256
3,4.0,5248,74311,1016088.6479771599
3,3.0,3292,71444,810981.6155603873
2,3.5,4761,43124,1092866.8051271047
2,2.5,3881,23654,654796.6424537507
5,4.5,2097,10203,453839.91686888575
3,4.5,5360,30129,1180759.411099663
1,3.0,3331,82150,705413.5317047092
4,3.5,3343,43264,619620.5728639748
8,2.0,4875,22989,887541.3427425997
3,1.0,3481,59214,726692.1134756857
7,5.0,801,77115,282898.54210490076
8,5.0,2098,71678,617815.8861794855
3,2.0,3686,67883,671149.6536962526
6,2.5,3713,63445,743899.8294701243
2,4.0,3190,80412,640492.7447375305
7,1.5,2548,79661,436278.68060530146
4,2.0,4204,15328,741432.137468735
5,3.5,4563,58968,905528.4269596429
7,4.5,1293,52040,394277.6863543903
3,1.0,2319,69199,446338.8744036017
5,2.5,5963,67039,1200000.0
3,1.0,4533,87232,661124.5528058303
5,1.5,4332,60750,860314.3311720559
4,4.5,3259,26119,633610.3130379362
2,3.5,2321,34017,461678.5325533161
4,5.0,5893,58780,1200000.0
6,1.5,4651,36204,850854.502996591
1,2.0,2891,29562,482495.4027947367
2,5.0,4799,34428,1074512.396064973
4,5.0,3298,31497,753731.9787262283
6,3.5,3974,13372,838215.8533660057
1,2.0,1610,98683,387935.4502121624
6,3.0,1641,27453,427053.08715039364
3,1.5,2157,61928,442754.4634712836
8,4.0,1807,43960,496156.6812538508
3,4.5,2280,27197,456913.10517436976
5,3.5,4221,64984,831454.7346980403
2,4.5,3952,11883,737807.6124247072
3,1.5,2278,26651,357616.7169729046
7,2.0,4196,95591,889197.5907621261
6,4.0,3345,12812,784542.6560653723
2,1.0,4145,16562,777679.1086735276
8,4.0,3593,82549,716020.7014571769
7,3.5,1380,80713,337296.54924481316
3,4.5,1545,30469,328609.88478590443
5,4.0,4028,59535,897776.733356837
4,2.5,3698,71300,747498.3035317719
5,2.0,1147,98641,280961.55051248753
7,2.0,2807,99003,541127.347162488
1,2.5,3584,92969,666808.4553965131
3,5.0,3190,28217,798541.8390488258
7,5.0,2774,18989,640761.9429071558
1,1.5,2397,47235,337072.577522142
1,3.0,2480,94895,613142.5767488257
6,1.0,3656,80691,818974.0994544659
2,2.5,5643,66850,1200000.0
6,1.5,2857,60442,710809.9532687273
3,4.5,2797,83497,590122.3574096032
1,2.5,630,33983,162914.48422649884
8,3.0,1211,17186,342231.69649076
7,2.5,4997,17506,904063.0719238897
4,3.0,3610,51026,786647.4729858672
1,3.0,3512,56070,844663.3617606839
7,3.0,4402,58951,959726.5988837328
8,2.0,3412,17791,752890.5014218581
4,4.0,1282,71335,310466.099850786
6,2.0,856,82306,225617.0265130672
6,1.5,1539,19893,278204.79100672604
2,2.0,3494,35154,567055.6453342681
7,2.0,3785,99854,615123.8384051484
1,4.5,1376,60757,399266.1983408638
5,2.5,3332,71387,743954.9542030051
6,2.0,1331,50755,288044.44914492546
6,3.0,5924,23514,1200000.0
2,2.5,2642,41358,555089.0215170963
4,5.0,1569,97974,374285.75848687417
2,4.5,702,33631,236660.9993098918
8,4.0,1683,15807,399491.34006765846
1,4.5,5805,81792,921631.4973145482
7,3.0,5462,90692,1156414.8232096168
3,2.5,3670,21908,643386.7809715614
3,4.0,4348,34435,897578.1198591981
7,1.0,971,79820,249440.72977712427
4,3.5,1278,71716,306344.83516354
8,4.5,801,40432,361342.45290000294
6,4.0,688,89974,223607.1087712874
4,1.5,2596,50510,501107.52292299067
6,4.0,5094,24227,953716.743028313
6,3.5,787,89801,191906.68626821766
3,3.0,5771,94724,902993.9139058228
4,2.5,5347,28604,1097621.7676268124
8,1.0,2154,92641,506686.5947125621
2,1.5,5282,35790,857918.8606087746
6,4.0,829,98894,314882.64608120464
5,2.0,4152,40944,794145.7422219833
5,3.0,5849,32187,1200000.0
2,4.5,654,62546,192257.84763396185
5,4.5,4966,14025,840943.9988886908
1,3.5,4631,34512,893058.1243541676
6,3.0,1723,25907,433649.53684595006
2,1.5,3740,90005,769857.7378607925
4,5.0,3970,47924,782893.2168768425
6,1.0,5665,57196,1033675.9361424514
2,1.5,2152,24410,451279.75455369864
3,1.0,5871,53763,1107125.4572433785
8,2.5,715,69574,204293.41126778975
4,2.5,4213,18650,662276.1577412729
8,3.0,5018,58826,1076128.812338971
3,3.0,3210,36277,617490.399635401
6,4.5,959,67970,307695.6088761836
4,2.0,627,12456,210509.20127403497
8,3.5,4437,26590,806856.3331636515
5,2.0,4133,37892,723643.8338016031
8,1.5,5950,27740,1168468.9853509334
2,4.5,2018,55728,479084.10867106466
6,1.0,4639,21788,986753.2043365028
1,5.0,3516,99381,735502.2009285575
8,4.0,1894,82692,560461.6566601107
4,2.5,4229,18151,889623.4905831707
4,2.0,2675,36515,549590.0254238966
7,3.5,5439,20987,1011161.9684016235
8,5.0,4277,88096,876320.2894743651
6,5.0,3753,65674,899130.103873587
6,2.5,5807,78209,1200000.0
3,3.0,2378,57767,477992.142898558
7,5.0,5275,82359,1186527.9714384815
8,1.5,4494,49644,1102526.8187399425
5,1.5,3098,48741,549685.6888683966
3,3.0,5128,75121,1019817.0306462405
7,1.0,973,83818,251009.32931448074
8,4.5,5906,51435,1103787.8721357943
8,3.0,2865,18056,533362.483855492
3,1.5,1731,97227,354222.3023003693
5,5.0,2442,62418,646596.9300017692
7,1.5,2173,96549,613183.2896020705
8,4.0,5643,45513,1005001.4013409325
8,4.5,5044,98943,1141101.5620366817
7,3.5,1387,34660,342139.94955882314
1,4.0,2145,12639,385981.76788021077
3,1.0,4721,96856,814537.7324746532
3,2.5,5767,75612,1138144.2378501564
4,4.0,5554,82009,1200000.0
5,1.0,969,20622,209121.58466604474
2,1.0,5906,28808,1153936.6677276143
1,3.5,5579,65636,1019833.6164491284
7,2.5,4974,80832,972492.9732309032
7,2.0,2302,32951,389330.17528255587
7,3.0,2257,98006,483620.0205886276
1,5.0,2528,75941,445187.9169823288
8,2.0,4655,55076,991161.6592582677
7,3.0,1206,25345,351736.1918754933
7,3.0,5744,10397,1111596.3597739246
5,5.0,3176,24665,733187.077115999
6,2.5,4724,24560,853059.9431773082
6,1.0,5651,36376,1024695.7712375914
4,3.0,922,29857,280460.03732161154
4,1.0,2476,74268,431829.30248399253
7,3.5,1183,30310,367998.1798032903
5,4.0,5989,28328,1200000.0
7,1.0,3409,51397,807030.251273743
4,2.5,1255,48159,355167.8591485706
1,5.0,5481,60762,1200000.0
1,1.0,822,83366,133868.56725109922
8,5.0,2722,69304,528126.7226117483
2,4.5,2820,58998,638837.2201301429
6,3.0,5723,74853,1118662.0549904755
5,3.5,4150,29048,828307.7329781067
3,4.0,3042,60217,692698.5807850137
6,2.5,5528,56255,1159990.7469335226
3,3.5,5699,97284,916134.6779719245
2,4.0,4585,68620,858932.375895226
2,3.5,766,80929,196591.61993950605
7,3.5,2616,33885,492436.2327808041
4,1.5,717,76139,209023.59485616544
2,3.0,2409,81831,468574.2775986514
2,2.0,2806,51148,548893.5391726115
3,4.0,1850,17103,361768.90458707116
4,2.5,4606,35251,848213.4259246285
2,1.0,3709,24546,647632.7501516072
6,3.5,5158,25456,928098.202682154
8,3.5,2271,28228,435050.05383059743
2,4.0,2751,90210,755863.4676955836
8,4.5,5677,10046,1200000.0
4,2.0,2897,76355,492480.2786433449
7,3.5,1636,46575,325332.73890234006
5,1.5,3214,94942,639125.5964239457
4,5.0,2479,11080,429002.1005793047
3,1.5,1196,78682,303731.0944414126
5,2.0,1220,87462,360661.8773056157
6,1.5,670,25930,255716.17317380244
1,5.0,5651,90823,1179999.6088739277
8,1.0,2403,49509,574514.323522394
8,3.0,5133,78422,936735.9068504648
8,1.0,1667,88880,445989.00659767323
4,3.0,2525,97554,525328.9944803916
8,4.5,1637,51755,491206.4685759274
7,4.5,4042,62480,778343.2550292667
8,4.5,3783,17293,677126.646836159
3,1.5,2002,78542,339976.53274842486
6,4.5,2961,70528,583562.0912211908
8,3.0,2038,34356,420123.9303569744
8,1.0,4411,46911,767876.579762061
5,4.0,1084,24699,320839.39440560824
6,3.5,4864,38434,980727.1543105402
8,3.0,5498,64669,897047.3546071022
4,1.0,845,27602,222193.49682785242
2,1.0,5544,50786,824003.3524923123
7,3.5,3971,19952,834363.8317148511
4,4.0,1950,51684,538526.3607696448
1,1.0,1129,40489,242013.91566464264
4,5.0,5542,42905,985603.215083596
5,2.5,4414,63602,827018.2497391369
5,3.0,2388,56924,533604.9440607273
8,1.5,2302,23381,507155.3377203243
4,4.5,4225,89429,979396.397098397
5,1.5,3920,38130,731516.3140219655
2,2.0,1359,40415,327876.84111985844
6,5.0,2003,59128,464522.2397590106
4,1.5,1397,94679,319468.74322711985
7,3.5,1131,10388,368769.6175248908
2,2.5,2517,87652,572354.770217095
8,4.0,5559,29806,1170381.6505413358
6,3.5,4737,74333,1102220.6398799738
7,5.0,4016,14852,862462.7221005834
8,5.0,1198,18627,389965.2280606653
7,2.5,905,68817,294721.312655611
8,1.0,5504,39048,1123994.2670212812
7,1.5,3509,86596,719620.790043441
6,4.5,5959,68117,939389.1831829996
2,4.5,1278,18209,343703.1528135661
7,1.5,3984,63482,852033.8140043857
7,2.5,1330,48197,316572.2625994509
3,1.0,2625,87694,621823.178090093
4,4.0,5628,28076,1145785.8762650606
6,2.5,5598,79912,1034361.5499726423
8,4.5,4828,95187,1131956.943003475
6,5.0,3366,68482,731024.5808966908
5,5.0,2698,99484,706853.69149274
8,2.0,991,28079,276764.3879390585
6,3.0,3343,23978,756126.0087936391
2,3.5,4384,60738,923027.4047328038
8,3.5,4437,22705,1166295.327259911
8,4.5,5203,36907,1068812.655952175
6,3.5,2285,63832,507486.53976791265
8,3.5,3514,97367,700034.8769857411
3,2.5,2018,64612,485723.1434869818
4,4.0,5651,83501,1200000.0
8,4.5,4791,20248,984818.4997909184
4,2.0,4801,56988,1038756.4617690623
6,4.0,4690,99169,965543.1590133089
7,2.0,4326,17461,807924.3917557125
1,4.5,5373,36998,1116587.8119950094
1,1.0,4229,22821,978393.8113137251
7,1.0,3913,29870,854381.7361349755
7,3.5,5551,23410,1048341.2777922604
7,5.0,5485,97721,877469.9632951224
2,2.5,5210,29133,1000276.8736140182
1,3.5,1684,99705,392540.2462533073
7,3.0,1607,33359,402457.81287262746
2,1.0,1917,71385,444040.6447880699
5,3.5,2949,37400,499356.2509861689
8,5.0,3293,44173,760510.6340255109
2,2.0,2878,21179,646700.0197162501
1,2.0,4322,71886,634224.6810332783
6,1.5,4293,45495,794273.7644882343
5,2.5,4992,16487,1030922.0229546166
1,2.0,5150,24760,1107183.3955144237
8,1.5,5637,81827,1200000.0
2,1.0,4935,39403,1030284.2370493832
3,2.0,3847,78037,658959.677643599
4,3.5,3734,11755,666765.5124620427
8,5.0,3198,46158,628898.8129805038
1,3.0,2785,81352,483487.2129775791
7,2.0,4652,93136,870542.473463883
